user_id,user_name,company_name,office_name,group_name,guaranteed_team,team_daily_priority,individual_priority,has_assigned_space,requests_3mo,bookings_3mo,rejected_3mo,unused_bookings_3mo,nudge_offences_3mo,approval_rate_pct,rejection_rate_pct,used_rate_pct,company_id,office_id,Underserved Tier
user-01097,User 01097,Company 054,Office 021,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,47,36,11,2,0,5,28,1,,0054,A
user-01098,User 01098,Company 168,Office 009,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,47,15,32,4,0,7,24,3,,0168,A
user-01099,User 01099,Company 140,Office 080,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,12,8,4,0,0,6,18,1,,0140,C
user-01100,User 01100,Company 048,Office 113,Group 011,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,0,0,0,0,0,1,0,0,,0048,Z
user-01101,User 01101,Company 107,Office 069,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,40,26,14,2,0,2,31,0,,0107,A
user-01102,User 01102,Company 158,Office 036,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,47,13,34,1,0,0,22,2,,0158,A
user-01103,User 01103,Company 084,Office 100,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,59,14,45,2,0,4,18,0,,0084,A
user-01104,User 01104,Company 152,Office 060,Group 014,FALSE,"["""", """", """", """", """", """", """"]",,No,19,9,10,2,0,1,23,0,,0152,C
user-01105,User 01105,Company 154,Office 075,Group 045,FALSE,"["""", """", """", """", """", """", """"]",,No,41,29,12,2,0,2,17,2,,0154,A
user-01106,User 01106,Company 164,Office 108,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,53,50,3,1,0,5,21,6,,0164,A
user-01107,User 01107,Company 149,Office 003,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,5,2,3,0,0,6,1,0,,0149,Z
user-01108,User 01108,Company 012,Office 002,Group 064,FALSE,"["""", """", """", """", """", """", """"]",,No,18,12,6,1,0,0,16,2,,0012,C
user-01109,User 01109,Company 078,Office 117,Group 086,TRUE,"["""", """", """", """", """", """", """"]",,No,47,26,21,4,0,10,13,2,,0078,A
user-01110,User 01110,Company 165,Office 109,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,34,7,27,4,0,13,19,1,,0165,B
user-01111,User 01111,Company 150,Office 062,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,34,24,10,5,0,12,23,1,,0150,B
user-01112,User 01112,Company 131,Office 009,Group 040,TRUE,"["""", """", """", """", """", """", """"]",,No,1,1,0,0,0,0,0,0,,0131,Z
user-01113,User 01113,Company 138,Office 098,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,34,28,6,8,0,9,8,0,,0138,M
user-01114,User 01114,Company 028,Office 066,Group 067,FALSE,"["""", """", """", """", """", """", """"]",,No,57,41,16,1,0,4,18,0,,0028,A
user-01115,User 01115,Company 140,Office 011,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,39,38,1,2,0,4,20,0,,0140,A
user-01116,User 01116,Company 019,Office 070,Group 086,TRUE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,32,23,9,7,0,7,21,1,,0019,B
user-01117,User 01117,Company 082,Office 066,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,51,36,15,4,0,7,23,2,,0082,A
user-01118,User 01118,Company 023,Office 049,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,57,55,2,4,0,9,23,3,,0023,A
user-01119,User 01119,Company 127,Office 013,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,22,4,18,2,0,13,13,2,,0127,B
user-01120,User 01120,Company 029,Office 007,Group 063,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,45,24,21,11,2,8,12,0,,0029,M
user-01121,User 01121,Company 128,Office 039,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,1,0,0,,0128,Z
user-01122,User 01122,Company 099,Office 099,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,3,2,1,0,1,13,0,1,,0099,Z
user-01123,User 01123,Company 070,Office 058,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,0,0,3,11,1,,0070,Z
user-01124,User 01124,Company 005,Office 085,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,42,27,15,10,2,19,14,2,,0005,M
user-01125,User 01125,Company 049,Office 002,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,28,11,17,1,0,10,9,0,,0049,B
user-01126,User 01126,Company 065,Office 085,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,No,29,14,15,3,0,14,19,2,,0065,B
user-01127,User 01127,Company 085,Office 119,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,41,28,13,10,0,21,11,1,,0085,M
user-01128,User 01128,Company 153,Office 102,Group 038,FALSE,"["""", """", """", """", """", """", """"]",,No,39,12,27,1,0,20,16,2,,0153,A
user-01129,User 01129,Company 167,Office 020,Group 078,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,2,2,0,0,0,0,7,0,,0167,Z
user-01130,User 01130,Company 142,Office 058,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,59,26,33,2,0,9,18,2,,0142,A
user-01131,User 01131,Company 018,Office 095,Group 050,FALSE,"["""", """", """", """", """", """", """"]",,No,50,25,25,4,0,2,16,5,,0018,A
user-01132,User 01132,Company 114,Office 109,Group 049,FALSE,"["""", """", """", """", """", """", """"]",,No,44,17,27,6,0,14,24,2,,0114,M
user-01133,User 01133,Company 008,Office 045,Group 049,FALSE,"["""", """", """", """", """", """", """"]",,No,43,10,33,1,0,6,11,4,,0008,P
user-01134,User 01134,Company 172,Office 112,Group 003,TRUE,"["""", """", """", """", """", """", """"]",,No,50,44,6,2,0,2,25,2,,0172,A
user-01135,User 01135,Company 064,Office 003,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,51,18,33,5,1,11,18,0,,0064,A
user-01136,User 01136,Company 073,Office 045,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,41,11,30,1,0,10,15,0,,0073,A
user-01137,User 01137,Company 128,Office 048,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,49,34,15,3,0,11,19,3,,0128,A
user-01138,User 01138,Company 087,Office 105,Group 039,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,41,40,1,1,0,0,23,2,,0087,A
user-01139,User 01139,Company 069,Office 103,Group 024,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,59,26,33,1,0,12,18,1,,0069,A
user-01140,User 01140,Company 111,Office 117,Group 071,TRUE,"["""", """", """", """", """", """", """"]",,No,49,38,11,0,0,12,30,0,,0111,A
user-01141,User 01141,Company 034,Office 119,Group 014,FALSE,"["""", """", """", """", """", """", """"]",,No,17,16,1,3,0,2,23,0,,0034,C
user-01142,User 01142,Company 152,Office 030,Group 081,TRUE,"["""", """", """", """", """", """", """"]",,No,36,36,0,2,0,15,33,1,,0152,B
user-01143,User 01143,Company 007,Office 063,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,45,43,2,2,0,4,19,7,,0007,A
user-01144,User 01144,Company 001,Office 114,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,No,37,2,35,1,0,9,32,0,,0001,A
user-01145,User 01145,Company 109,Office 080,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,3,5,2,,0109,Z
user-01146,User 01146,Company 131,Office 006,Group 009,TRUE,"["""", """", """", """", """", """", """"]",,No,20,11,9,2,0,13,6,0,,0131,C
user-01147,User 01147,Company 122,Office 027,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,44,1,43,0,0,6,17,0,,0122,A
user-01148,User 01148,Company 177,Office 065,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,No,55,54,1,3,0,9,15,1,,0177,A
user-01149,User 01149,Company 171,Office 108,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,0,0,3,1,0,,0171,Z
user-01150,User 01150,Company 141,Office 012,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,12,10,0,,0141,Z
user-01151,User 01151,Company 008,Office 036,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,4,3,4,,0008,Z
user-01152,User 01152,Company 091,Office 086,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,Yes,2,2,0,1,0,0,3,0,,0091,Z
user-01153,User 01153,Company 012,Office 091,Group 089,TRUE,"["""", """", """", """", """", """", """"]",,No,52,26,26,1,0,5,27,7,,0012,A
user-01154,User 01154,Company 042,Office 069,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,33,27,6,5,0,25,27,0,,0042,B
user-01155,User 01155,Company 179,Office 114,Group 003,FALSE,"["""", """", """", """", """", """", """"]",,No,43,27,16,2,0,0,25,7,,0179,A
user-01156,User 01156,Company 167,Office 013,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,47,30,17,0,0,4,18,0,,0167,A
user-01157,User 01157,Company 047,Office 057,Group 032,FALSE,"["""", """", """", """", """", """", """"]",,No,36,35,1,5,0,12,7,0,,0047,B
user-01158,User 01158,Company 098,Office 110,Group 081,FALSE,"["""", """", """", """", """", """", """"]",,No,29,11,18,2,1,12,21,3,,0098,B
user-01159,User 01159,Company 160,Office 009,Group 010,TRUE,"["""", """", """", """", """", """", """"]",,No,8,7,1,5,0,9,9,1,,0160,Z
user-01160,User 01160,Company 026,Office 083,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,4,1,3,1,0,11,17,0,,0026,Z
user-01161,User 01161,Company 079,Office 011,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,45,17,28,2,0,10,26,3,,0079,A
user-01162,User 01162,Company 090,Office 043,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,12,11,1,1,0,2,22,0,,0090,C
user-01163,User 01163,Company 054,Office 025,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,50,43,7,2,0,8,22,2,,0054,A
user-01164,User 01164,Company 016,Office 024,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,30,24,6,3,0,9,14,3,,0016,B
user-01165,User 01165,Company 114,Office 084,Group 070,FALSE,"["""", """", """", """", """", """", """"]",,No,52,39,13,0,1,7,23,3,,0114,A
user-01166,User 01166,Company 008,Office 103,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,0,0,7,8,0,,0008,Z
user-01167,User 01167,Company 032,Office 108,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,32,18,14,1,0,13,20,1,,0032,B
user-01168,User 01168,Company 096,Office 018,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,Yes,44,31,13,7,0,4,16,3,,0096,B
user-01169,User 01169,Company 071,Office 047,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,50,31,19,2,1,5,19,0,,0071,A
user-01170,User 01170,Company 139,Office 022,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,14,13,1,0,0,10,21,0,,0139,C
user-01171,User 01171,Company 001,Office 102,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,49,13,36,5,0,10,25,3,,0001,A
user-01172,User 01172,Company 079,Office 040,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,1,0,0,6,0,,0079,Z
user-01173,User 01173,Company 169,Office 023,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,53,31,22,4,0,4,15,5,,0169,P
user-01174,User 01174,Company 150,Office 096,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,45,23,22,3,0,17,15,0,,0150,B
user-01175,User 01175,Company 042,Office 060,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,36,15,21,3,0,0,25,3,,0042,B
user-01176,User 01176,Company 096,Office 072,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,39,30,9,7,0,9,11,0,,0096,M
user-01177,User 01177,Company 180,Office 014,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,36,15,21,5,0,20,16,2,,0180,M
user-01178,User 01178,Company 045,Office 047,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,0,5,0,,0045,Z
user-01179,User 01179,Company 030,Office 066,Group 067,FALSE,"["""", """", """", """", """", """", """"]",,No,41,21,20,8,0,7,17,2,,0030,B
user-01180,User 01180,Company 140,Office 029,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,37,36,1,5,0,14,18,2,,0140,B
user-01181,User 01181,Company 025,Office 049,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,No,42,13,29,1,0,5,23,1,,0025,A
user-01182,User 01182,Company 080,Office 064,Group 013,TRUE,"["""", """", """", """", """", """", """"]",,No,46,23,23,3,0,7,22,3,,0080,A
user-01183,User 01183,Company 126,Office 011,Group 019,FALSE,"["""", """", """", """", """", """", """"]",,No,57,57,0,4,0,9,23,0,,0126,A
user-01184,User 01184,Company 143,Office 112,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,30,4,26,3,0,8,12,0,,0143,B
user-01185,User 01185,Company 089,Office 011,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,No,53,47,6,4,0,6,25,2,,0089,A
user-01186,User 01186,Company 178,Office 008,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,56,31,25,2,0,4,28,0,,0178,A
user-01187,User 01187,Company 085,Office 112,Group 004,FALSE,"["""", """", """", """", """", """", """"]",,No,58,35,23,3,0,7,8,1,,0085,A
user-01188,User 01188,Company 164,Office 091,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,26,13,13,4,1,11,10,4,,0164,M
user-01189,User 01189,Company 084,Office 059,Group 034,FALSE,"["""", """", """", """", """", """", """"]",,No,43,31,12,2,0,1,14,6,,0084,A
user-01190,User 01190,Company 093,Office 040,Group 050,FALSE,"["""", """", """", """", """", """", """"]",,No,28,3,25,3,0,11,22,3,,0093,B
user-01191,User 01191,Company 127,Office 037,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,60,18,42,2,0,0,25,0,,0127,A
user-01192,User 01192,Company 060,Office 059,Group 066,FALSE,"["""", """", """", """", """", """", """"]",,No,46,45,1,2,0,5,14,1,,0060,P
user-01193,User 01193,Company 074,Office 020,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,41,41,0,2,0,15,12,1,,0074,A
user-01194,User 01194,Company 150,Office 005,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,Yes,3,3,0,1,0,1,0,1,,0150,Z
user-01195,User 01195,Company 024,Office 038,Group 022,FALSE,"["""", """", """", """", """", """", """"]",,No,34,16,18,2,0,12,14,4,,0024,B
user-01196,User 01196,Company 129,Office 004,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,7,7,0,,0129,Z
user-01197,User 01197,Company 136,Office 036,Group 030,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,57,30,27,1,0,7,17,1,,0136,A
user-01198,User 01198,Company 131,Office 090,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,Yes,50,22,28,4,0,0,27,3,,0131,A
user-01199,User 01199,Company 026,Office 096,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,1,0,8,7,2,,0026,Z
user-01200,User 01200,Company 070,Office 072,Group 034,FALSE,"["""", """", """", """", """", """", """"]",,No,36,12,24,3,0,1,30,0,,0070,B
